time,d2m,ssrd,t2m,tp,u10,v10
2020-03-11 15:00:00,243.70673,4333239.0,246.27881,0.00064140465,0.2307916,2.6663923
2020-03-11 16:00:00,243.39383,4333239.0,246.01137,0.00066256896,0.1614581,2.6917868
2020-03-11 17:00:00,244.012,4333239.0,246.59177,0.0006902125,0.17991841,2.662229
2020-03-11 18:00:00,244.56485,4333239.0,247.05515,0.0007217424,0.26234585,2.6149788
2020-03-11 19:00:00,245.6621,4333239.0,247.89091,0.00075932033,0.1771279,2.5689774
2020-03-11 20:00:00,246.14798,4333239.0,248.30045,0.0008081272,0.14535901,2.5367138
2020-03-11 21:00:00,246.37268,4333239.0,248.53725,0.00087334774,0.12561077,2.601449
2020-03-11 22:00:00,246.94675,4333239.0,249.00156,0.00093036145,0.30720872,2.6759672
2020-03-11 23:00:00,247.42923,4333239.0,249.3823,0.000992558,0.6678287,2.6480749
2020-03-12 00:00:00,247.82523,4333239.0,249.69153,0.0010694405,1.3796239,2.5300531
2020-03-12 01:00:00,247.62595,26614.0,249.45473,7.1266666e-05,2.741823,2.1786933
2020-03-12 02:00:00,249.0946,228254.0,250.99533,0.00012266543,4.9684367,1.2900944
2020-03-12 03:00:00,249.09714,670781.0,251.59616,0.00017320085,5.966367,-0.71232307
2020-03-12 04:00:00,247.98463,1327127.0,250.99347,0.00021725707,4.706773,-1.5105842
2020-03-12 05:00:00,246.9815,2217142.0,250.27007,0.00023971684,4.6367955,-2.087164
2020-03-12 06:00:00,246.2404,3241133.0,249.6451,0.0002522422,4.1199064,-1.9175204
2020-03-12 07:00:00,244.53093,4363913.0,248.66446,0.00025440194,4.5751896,-1.7672349
2020-03-12 08:00:00,243.54222,5373920.0,248.03671,0.00025569834,4.4715114,-1.7705654
2020-03-12 09:00:00,242.50603,6164694.0,247.40524,0.00025656167,4.6820874,-2.223503
2020-03-12 10:00:00,241.6547,6664960.5,246.57877,0.00025656167,4.2579293,-2.2611785
2020-03-12 11:00:00,240.56761,6857579.0,245.2991,0.0002569938,3.773454,-2.1991491
2020-03-12 12:00:00,239.19987,6864796.5,243.66193,0.0002569938,3.2451885,-2.1129746
2020-03-12 13:00:00,237.99663,6864796.5,242.2337,0.0002569938,2.85881,-1.9202262
2020-03-12 14:00:00,237.56587,6864796.5,241.72667,0.00025742594,2.531676,-1.6567065
2020-03-12 15:00:00,237.72697,6864796.5,241.85204,0.00025742594,2.2272956,-1.2934822
2020-03-12 16:00:00,238.43248,6864796.5,242.58286,0.00025742594,1.8975859,-0.9419142
2020-03-12 17:00:00,238.95396,6864796.5,243.01375,0.00025742594,1.6472985,-0.66195047
2020-03-12 18:00:00,239.17444,6864796.5,243.02489,0.00025742594,1.3693205,-0.43256748
2020-03-12 19:00:00,239.36438,6864796.5,242.99052,0.00025742594,1.0585004,-0.6053332
2020-03-12 20:00:00,239.14136,6864796.5,242.65808,0.00025742594,0.6555934,-0.5339372
2020-03-12 21:00:00,238.87086,6864796.5,242.56058,0.00025742594,0.22091748,-0.3511802
2020-03-12 22:00:00,238.5902,6864796.5,242.76395,0.00025742594,-0.17297402,-0.04394859
2020-03-12 23:00:00,238.02122,6864796.5,242.95059,0.00025742594,-0.29833236,0.42043743
2020-03-13 00:00:00,237.33693,6864796.5,242.9636,0.00025742594,-0.2043136,0.78470254
2020-03-13 01:00:00,236.86462,51424.0,243.40005,0.0,-0.4088796,1.0038861
2020-03-13 02:00:00,236.24815,367192.0,243.83745,0.0,-0.6881454,1.1662443
2020-03-13 03:00:00,235.81146,1001435.0,244.61935,0.0,-0.77336335,1.3914642
2020-03-13 04:00:00,235.63678,1909494.0,244.80043,0.0,-0.9594691,1.5429986
2020-03-13 05:00:00,236.67128,3000698.0,245.5582,0.0,-1.1309782,1.6970307
2020-03-13 06:00:00,238.08058,4166784.0,246.62054,0.0,-1.1335541,1.9210017
2020-03-13 07:00:00,238.90987,5276032.0,247.45354,0.0,-1.1032877,2.093143
2020-03-13 08:00:00,238.71909,6268446.0,247.96335,0.0,-1.3400519,2.2838097
2020-03-13 09:00:00,237.82025,7042077.5,248.02092,0.0,-1.5456913,2.5156906
2020-03-13 10:00:00,236.461,7473326.5,247.72748,0.0,-1.6004281,2.7053165
2020-03-13 11:00:00,236.15149,7623993.0,247.44054,0.0,-1.6253281,2.9086804
2020-03-13 12:00:00,237.13765,7632112.5,247.60304,8.205883e-06,-1.5864756,3.0708308
2020-03-13 13:00:00,238.96414,7632112.5,248.52238,4.3191947e-05,-1.5838997,3.2425556
2020-03-13 14:00:00,240.88644,7632112.5,249.44452,0.0001222333,-1.3619467,3.4773507
2020-03-13 15:00:00,242.95798,7632112.5,250.19206,0.0002163928,-1.1174549,3.6571937
2020-03-13 16:00:00,244.39526,7632112.5,250.37407,0.00027211104,-0.88412523,3.7340012
2020-03-13 17:00:00,244.83365,7632112.5,249.78812,0.00030493736,-0.6838523,3.6877918
2020-03-13 18:00:00,246.01399,7632112.5,250.00076,0.00036497414,-0.6160214,3.560195
2020-03-13 19:00:00,246.95691,7632112.5,249.89676,0.00041162223,-0.6183826,3.2806473
2020-03-13 20:00:00,247.51741,7632112.5,250.21156,0.00053903926,-0.6842816,3.2269444
2020-03-13 21:00:00,248.39673,7632112.5,251.00647,0.00070489757,-0.6316912,3.250049
2020-03-13 22:00:00,248.70963,7632112.5,251.22284,0.00087205134,-0.49452683,3.2796068
2020-03-13 23:00:00,248.78934,7632112.5,251.234,0.0010439567,-0.19830325,3.230483
2020-03-14 00:00:00,248.88007,7632112.5,251.29156,0.001235731,0.048335046,3.1095467
2020-03-14 01:00:00,249.04626,37440.0,251.4708,0.00023323763,0.36881462,3.0389833
2020-03-14 02:00:00,250.40977,198031.0,252.75137,0.0004841853,0.75476384,2.9686284
2020-03-14 03:00:00,251.97763,467336.0,254.19353,0.00070403423,1.1194624,2.8231301
2020-03-14 04:00:00,253.0503,1022637.0,255.17789,0.00081676524,1.2879663,2.6389163
2020-03-14 05:00:00,254.14838,1664999.0,256.18082,0.000871188,1.1299804,2.4530368
2020-03-14 06:00:00,255.0557,2618167.0,257.0472,0.0008975351,0.94516265,2.409117
2020-03-14 07:00:00,256.0139,3559156.0,257.9192,0.0009230189,0.6789907,2.5004954
2020-03-14 08:00:00,256.2691,4387371.0,258.12906,0.0009476384,0.5036178,2.6162276
2020-03-14 09:00:00,256.9042,4976503.0,258.69183,0.0009770086,0.43879208,2.5866702
2020-03-14 10:00:00,256.79144,5327908.0,258.46152,0.0010068119,0.29304147,2.5729322
2020-03-14 11:00:00,256.7448,5466395.0,258.29993,0.0010513002,0.076025516,2.6289248
2020-03-14 12:00:00,257.19083,5476770.0,258.56738,0.001097084,-0.23543856,2.7244663
2020-03-14 13:00:00,257.83017,5476770.0,259.05026,0.0011411393,-0.29940566,3.0200415
2020-03-14 14:00:00,258.6247,5476770.0,259.77368,0.0011959942,-0.131331,3.4140725
2020-03-14 15:00:00,259.22083,5476770.0,260.43488,0.0012702849,-0.019710511,3.6775923
2020-03-14 16:00:00,259.5583,5476770.0,260.83694,0.0013605561,-0.17876968,3.5279312
2020-03-14 17:00:00,259.89664,5476770.0,261.1555,0.0014642179,-0.28051606,3.394298
2020-03-14 18:00:00,259.97803,5476770.0,261.17313,0.0015661521,-0.22062734,3.3997102
2020-03-14 19:00:00,260.50208,5476770.0,261.62537,0.0016637668,0.082894474,3.4063706
2020-03-14 20:00:00,260.47324,5476770.0,261.64114,0.0017613806,0.08482635,3.2204914
2020-03-14 21:00:00,260.43762,5476770.0,261.62445,0.0018641781,0.04983765,3.1984277
2020-03-14 22:00:00,260.38165,5476770.0,261.60495,0.0019548824,-0.046542376,3.1572137
2020-03-14 23:00:00,260.1968,5476770.0,261.4229,0.0020239903,-0.10578707,3.0464768
2020-03-15 00:00:00,259.80167,5476770.0,260.98462,0.0020861868,-0.037097543,2.8408232
2020-03-15 01:00:00,259.90936,42853.0,261.09604,7.6449476e-05,0.10822374,2.5581536
2020-03-15 02:00:00,260.17902,242238.0,261.37927,0.0001593791,0.19537356,2.309204
2020-03-15 03:00:00,260.6649,611687.0,261.9151,0.00022459961,0.15609175,2.0515127
2020-03-15 04:00:00,261.5993,1176010.0,262.8224,0.00026908796,0.4671265,2.2180338
2020-03-15 05:00:00,262.20135,1817921.0,263.58942,0.00031357538,0.65623736,2.299213
2020-03-15 06:00:00,262.53036,2520730.0,263.87543,0.00037318096,0.7818104,2.0756583
2020-03-15 07:00:00,262.61093,3164897.0,263.85687,0.00046518072,0.93142474,1.8437774
2020-03-15 08:00:00,262.60837,3738242.0,263.8541,0.000570138,0.9346446,1.6087744
2020-03-15 09:00:00,262.51935,4160469.0,263.8123,0.0007001469,0.80628103,1.6085663
2020-03-15 10:00:00,262.20392,4423458.0,263.4715,0.00087205134,0.7573397,1.2532516
2020-03-15 11:00:00,262.13947,4542097.0,263.31082,0.0011553932,0.7663553,0.18043873
2020-03-15 12:00:00,261.3458,4553374.0,262.43698,0.0014694007,0.35056895,-1.0778371
2020-03-15 13:00:00,260.37402,4553374.0,261.59845,0.0017302828,0.14020729,-1.4647909
2020-03-15 14:00:00,259.38193,4553374.0,260.6958,0.0018883664,0.05155489,-1.9254302
2020-03-15 15:00:00,257.95737,4553374.0,259.43472,0.0019691354,-0.01863724,-2.1435728
2020-03-15 16:00:00,256.4048,4553374.0,258.07056,0.0020309007,0.16317534,-2.248273
2020-03-15 17:00:00,254.81317,4553374.0,256.66742,0.002092666,0.32588366,-2.2815776
2020-03-15 18:00:00,253.23683,4553374.0,255.27446,0.0021259235,0.3271716,-1.9839207
2020-03-15 19:00:00,251.71053,4553374.0,253.91309,0.0021380177,0.23143557,-1.7274781
2020-03-15 20:00:00,249.84503,4553374.0,252.2332,0.0021470878,0.3295328,-1.5713643
2020-03-15 21:00:00,248.17203,4553374.0,250.70746,0.002156158,0.29819322,-1.4119204
2020-03-15 22:00:00,246.87297,4553374.0,249.50673,0.0021630693,0.1601702,-1.172338
2020-03-15 23:00:00,245.98431,4553374.0,248.68582,0.00216782,0.23615797,-1.0316275
2020-03-16 00:00:00,245.13043,4553374.0,247.89278,0.002170844,0.12196162,-0.91443825
2020-03-16 01:00:00,245.73672,69919.0,248.45552,8.205883e-06,0.025581658,-0.81431735
2020-03-16 02:00:00,246.56601,306294.0,249.34702,2.2459775e-05,0.044900566,-0.80724025
2020-03-16 03:00:00,246.99847,819192.0,249.75653,3.1097792e-05,0.13419697,-0.75499415
2020-03-16 04:00:00,247.29779,1695674.0,250.06763,3.4121796e-05,0.2786596,-0.80973804
2020-03-16 05:00:00,247.45975,2776051.0,250.1707,3.6712736e-05,0.31536558,-0.8307613
2020-03-16 06:00:00,247.4165,3972812.0,250.20692,3.8009137e-05,0.33876294,-0.9827119
2020-03-16 07:00:00,247.21385,5206112.0,250.63316,3.8009137e-05,0.96920395,-0.57993877
2020-03-16 08:00:00,247.16806,6325735.0,250.45859,3.8009137e-05,0.81508183,-0.93566966
2020-03-16 09:00:00,246.98405,7213494.5,250.08992,3.844034e-05,0.59463143,-1.1448619
2020-03-16 10:00:00,246.48885,7803078.5,249.31822,3.9304607e-05,0.39435852,-1.4493877
2020-03-16 11:00:00,245.20251,8070128.0,247.87512,4.0167943e-05,0.17798653,-1.536395
2020-03-16 12:00:00,244.41138,8098547.0,247.10994,4.1896477e-05,-0.09204915,-1.4185811
2020-03-16 13:00:00,244.2104,8098547.0,247.02357,4.232768e-05,-0.15193781,-1.2337426
2020-03-16 14:00:00,243.51593,8098547.0,246.40047,4.2759813e-05,-0.038600117,-1.1533961
2020-03-16 15:00:00,242.81383,8098547.0,245.7467,4.3191947e-05,0.090192735,-1.1621386
2020-03-16 16:00:00,242.27623,8098547.0,245.2499,4.362408e-05,0.23379678,-1.1252958
2020-03-16 17:00:00,241.88448,8098547.0,244.87286,4.4055283e-05,0.29411477,-1.0497367
2020-03-16 18:00:00,241.43677,8098547.0,244.4587,4.5783818e-05,0.24689071,-0.85823727
2020-03-16 19:00:00,240.98311,8098547.0,244.03152,4.621502e-05,0.41882917,-0.67381513
2020-03-16 20:00:00,240.57864,8098547.0,243.65079,4.7942623e-05,0.47077563,-0.611994
2020-03-16 21:00:00,240.26659,8098547.0,243.36569,4.8374757e-05,0.4624041,-0.5314394
2020-03-16 22:00:00,239.9698,8098547.0,243.08339,4.967116e-05,0.3812646,-0.28457177
2020-03-16 23:00:00,239.50853,8098547.0,242.65529,5.0966628e-05,0.28230876,0.007464826
2020-03-17 00:00:00,239.3296,8098547.0,242.48628,5.1829964e-05,0.18635806,0.33530346
2020-03-17 01:00:00,239.41356,113676.0,242.56151,4.3120235e-07,0.121317685,0.54949135
2020-03-17 02:00:00,238.78268,525527.0,241.97461,1.2954697e-06,0.19043651,0.6924915
2020-03-17 03:00:00,238.90393,1245479.0,242.08418,2.1588057e-06,0.048764348,0.8398627
2020-03-17 04:00:00,239.44153,2269469.0,242.53458,2.5909394e-06,-0.2004498,1.0509284
2020-03-17 05:00:00,240.06139,3486981.0,243.15305,2.5909394e-06,-0.40737703,1.2957146
2020-03-17 06:00:00,240.96954,4793358.0,244.16618,2.5909394e-06,-0.2536842,1.6479069
2020-03-17 07:00:00,240.56506,6062746.0,244.42433,2.5909394e-06,-0.22492048,1.7578108
2020-03-17 08:00:00,240.85591,7148536.5,244.84036,2.5909394e-06,-0.3580064,1.9018518
2020-03-17 09:00:00,240.64816,8010132.0,244.70943,3.023073e-06,-0.40952358,2.0702462
2020-03-17 10:00:00,239.82227,8581672.0,243.93216,5.18281e-06,-0.5612844,2.1530905
2020-03-17 11:00:00,239.09897,8821656.0,243.33226,1.1229888e-05,-0.49860528,2.3042088
2020-03-17 12:00:00,239.27704,8847820.0,243.55142,2.5482848e-05,-0.49839064,2.412239
2020-03-17 13:00:00,239.25414,8847820.0,243.57185,4.0167943e-05,-0.4500933,2.6149788
2020-03-17 14:00:00,238.94548,8847820.0,243.16605,4.9239025e-05,-0.29597118,2.7817082
2020-03-17 15:00:00,239.15154,8847820.0,243.15768,5.9604645e-05,-0.021213084,2.9480214
2020-03-17 16:00:00,240.13007,8847820.0,243.76129,7.817801e-05,0.3518569,2.995688
2020-03-17 17:00:00,240.4684,8847820.0,243.64336,9.070337e-05,0.5471927,2.8839107
2020-03-17 18:00:00,240.80759,8847820.0,243.64336,0.0001075482,0.46884373,2.6586907
2020-03-17 19:00:00,240.53455,8847820.0,243.34991,0.00013562292,0.16167277,2.5562801
2020-03-17 20:00:00,240.85338,8847820.0,243.65172,0.00020257104,0.08482635,2.5346322
2020-03-17 21:00:00,241.80562,8847820.0,244.6407,0.0002716789,0.022361815,2.6037388
2020-03-17 22:00:00,242.24486,8847820.0,245.0651,0.0003023455,-0.09956208,2.7255073
2020-03-17 23:00:00,241.9625,8847820.0,244.767,0.00031141564,-0.14785942,2.8437371
2020-03-18 00:00:00,241.15016,8847820.0,243.92195,0.00031962246,-0.22706702,2.8299994
2020-03-18 01:00:00,241.59193,91572.0,244.44199,8.638017e-06,-0.21740755,2.763391
2020-03-18 02:00:00,242.79942,368997.0,245.70213,1.9004568e-05,-0.16803697,2.7228012
2020-03-18 03:00:00,243.93312,894525.0,246.8202,2.8506853e-05,-0.24509802,2.6613965
2020-03-18 04:00:00,245.15503,1648308.0,248.02464,3.714487e-05,-0.3049867,2.6339207
2020-03-18 05:00:00,246.4049,2569900.0,249.21143,4.751142e-05,-0.33010128,2.557737
2020-03-18 06:00:00,247.47755,3561863.0,250.23293,6.133225e-05,-0.3365409,2.528804
2020-03-18 07:00:00,248.3501,4476688.0,251.00833,8.94079e-05,-0.3427659,2.48759
2020-03-18 08:00:00,248.77492,5191677.0,251.3575,0.00012741704,-0.22406182,2.4382582
2020-03-18 09:00:00,248.9674,5724423.0,251.49121,0.0001658583,-0.18327746,2.4397154
2020-03-18 10:00:00,248.29922,6013125.0,250.85417,0.0001982525,-0.19959119,2.0373583
2020-03-18 11:00:00,247.68192,6193113.0,250.2032,0.00022459961,-0.0338777,1.9099697
2020-03-18 12:00:00,247.28168,6222434.0,249.75932,0.0002569938,0.0904074,1.8011065
2020-03-18 13:00:00,247.24776,6222434.0,249.72682,0.00029759482,0.35164225,1.6581063
2020-03-18 14:00:00,247.10022,6222434.0,249.58752,0.00034251437,0.6311227,1.5059476
2020-03-18 15:00:00,246.8628,6222434.0,249.35815,0.0003839787,0.8582275,1.3766854
2020-03-18 16:00:00,246.37183,6222434.0,248.90591,0.00042198785,0.98573244,1.2871803
2020-03-18 17:00:00,244.74716,6222434.0,247.46095,0.00045783818,0.8895671,1.1591672
2020-03-18 18:00:00,244.65897,6222434.0,247.38295,0.00048375316,1.003334,1.1587508
2020-03-18 19:00:00,245.67482,6222434.0,248.18715,0.00050664507,1.2510457,1.1454291
2020-03-18 20:00:00,245.5561,6222434.0,248.06271,0.00052219443,1.292474,1.1843535
2020-03-18 21:00:00,245.55695,6222434.0,248.05621,0.00053212885,1.2948352,1.241387
2020-03-18 22:00:00,245.18724,6222434.0,247.74512,0.00054076687,1.178707,1.359617
2020-03-18 23:00:00,244.51991,6222434.0,246.99014,0.0005494058,1.0782486,1.5648544
2020-03-19 00:00:00,243.96704,6223787.0,246.43947,0.00056020357,1.0035487,1.7147235
2020-03-19 01:00:00,242.90541,120442.0,245.53033,1.5117228e-05,0.9163989,1.7954863
2020-03-19 02:00:00,243.0097,373508.0,245.76807,3.7577003e-05,0.9786488,1.8687557
2020-03-19 03:00:00,244.0298,1022185.0,246.84341,6.392412e-05,1.390142,1.9205854
2020-03-19 04:00:00,245.66719,1931146.0,248.47409,8.98391e-05,2.3517952,1.9905243
2020-03-19 05:00:00,247.06885,3054829.0,249.80669,0.00011014007,3.2612877,1.9994748
2020-03-19 06:00:00,247.11124,4272341.0,249.98683,0.0001287125,3.5077112,1.8548095
2020-03-19 07:00:00,247.02136,5456020.0,250.25056,0.0001429664,3.532826,1.681003
2020-03-19 08:00:00,246.48291,6513391.5,249.75282,0.00015678722,3.3905098,1.8152606
2020-03-19 09:00:00,245.69771,7338899.5,249.09906,0.00016801711,3.8904407,2.0488067
2020-03-19 10:00:00,245.0202,7923070.5,248.33481,0.00017752033,3.4875338,1.9601341
2020-03-19 11:00:00,244.35541,8205457.0,247.4461,0.00019047782,3.0193717,1.7515663
2020-03-19 12:00:00,243.27766,8253724.5,246.14787,0.00020775478,2.4681382,1.4917933
2020-03-19 13:00:00,242.62898,8253724.5,245.20439,0.00022416748,1.8398438,1.3835545
2020-03-19 14:00:00,242.6256,8253724.5,245.25824,0.00023626164,1.4335022,1.3631556
2020-03-19 15:00:00,242.42548,8253724.5,245.11987,0.00024403632,1.190513,1.3396344
2020-03-19 16:00:00,241.06282,8253724.5,243.9043,0.0002505146,1.0087005,1.2915515
2020-03-19 17:00:00,239.55177,8253724.5,242.54294,0.00025785714,0.87218004,1.2503375
2020-03-19 18:00:00,239.12524,8253724.5,242.17055,0.00026520062,0.8262439,1.1633302
2020-03-19 19:00:00,240.86525,8253724.5,243.8783,0.0002716789,0.8706775,1.1585426
2020-03-19 20:00:00,240.64053,8253724.5,243.72415,0.0002764305,0.8328982,1.1102515
2020-03-19 21:00:00,240.40396,8253724.5,243.53192,0.00028204545,0.7732242,1.036774
2020-03-19 22:00:00,240.19536,8253724.5,243.30626,0.00028722826,0.6719071,0.96288025
2020-03-19 23:00:00,239.94012,8253724.5,243.06204,0.00029241107,0.5635065,0.8919006
2020-03-20 00:00:00,239.60858,8257333.5,242.74538,0.00029845815,0.46819976,0.9037652
2020-03-20 01:00:00,239.47037,161041.0,242.61165,5.614944e-06,0.3464905,0.84818876
2020-03-20 02:00:00,239.17697,617551.0,242.34698,1.0797754e-05,0.27608377,0.7584755
2020-03-20 03:00:00,239.61707,1408325.0,242.75188,1.4685094e-05,0.2520424,0.7703401
2020-03-20 04:00:00,240.0953,2473816.0,243.19205,1.7276034e-05,0.3042035,0.74432117
2020-03-20 05:00:00,240.61086,3750872.0,243.648,1.9004568e-05,0.43750414,0.7012338
2020-03-20 06:00:00,241.29515,5115893.0,244.28133,1.9867904e-05,0.5486953,0.616308
2020-03-20 07:00:00,241.55377,6466477.5,244.5692,2.0300038e-05,0.76335007,0.5605234
2020-03-20 08:00:00,241.50969,7688500.0,244.50885,2.1163374e-05,0.8137939,0.48642147
2020-03-20 09:00:00,241.33162,8683169.0,244.32312,2.2459775e-05,0.8706775,0.5186849
2020-03-20 10:00:00,241.47322,9377859.0,244.4754,2.3323111e-05,0.8442749,0.51618713
2020-03-20 11:00:00,241.2587,9735128.0,244.28783,2.3755245e-05,0.7755854,0.531174
2020-03-20 12:00:00,240.79317,9804146.0,243.86159,2.4187379e-05,0.61158913,0.52680284
2020-03-20 13:00:00,240.49045,9804146.0,243.57185,2.5050715e-05,0.46347737,0.6206792
2020-03-20 14:00:00,240.4082,9804146.0,243.50035,2.5482848e-05,0.37203443,0.63233566
2020-03-20 15:00:00,240.43364,9804146.0,243.52356,2.5482848e-05,0.3276009,0.6864551
2020-03-20 16:00:00,240.56761,9804146.0,243.65079,2.5482848e-05,0.3134337,0.7924042
2020-03-20 17:00:00,240.68039,9804146.0,243.74458,2.5482848e-05,0.30935526,0.9012674
2020-03-20 18:00:00,240.7584,9804146.0,243.82072,2.5482848e-05,0.24495882,0.9820302
2020-03-20 19:00:00,240.46587,9804146.0,243.55421,2.5482848e-05,0.042754024,1.0946401
2020-03-20 20:00:00,240.62866,9804146.0,243.70929,2.5482848e-05,-0.10106465,1.1029662
2020-03-20 21:00:00,240.70244,9804146.0,243.78265,2.5482848e-05,-0.22835496,1.0827756
2020-03-20 22:00:00,240.64139,9804146.0,243.78358,2.5482848e-05,-0.43141833,1.1346053
2020-03-20 23:00:00,240.30305,9804146.0,243.71115,2.5482848e-05,-0.5997076,1.2209882
2020-03-21 00:00:00,239.88756,9811814.0,243.68701,2.5482848e-05,-0.75533235,1.3429649
2020-03-21 01:00:00,239.76036,200737.0,244.20518,0.0,-0.8703873,1.5319664
2020-03-21 02:00:00,239.09981,738445.0,244.25162,0.0,-0.91761136,1.7297105
2020-03-21 03:00:00,238.51727,1612672.0,244.30547,0.0,-1.0129181,1.8881137
2020-03-21 04:00:00,238.48419,2764323.0,244.76329,0.0,-0.9712751,2.098555
2020-03-21 05:00:00,239.02095,4103630.0,245.65384,0.0,-0.84334075,2.2921357
2020-03-21 06:00:00,239.72475,5517369.0,246.51376,0.0,-0.7840961,2.4784315
2020-03-21 07:00:00,240.1216,6898177.5,247.08951,8.63336e-07,-0.5381017,2.9172149
2020-03-21 08:00:00,240.01645,8153130.0,247.19537,8.63336e-07,-0.4934536,3.0160866
2020-03-21 09:00:00,239.51447,9159076.0,246.92607,8.63336e-07,-0.4492347,3.0664597
2020-03-21 10:00:00,239.12865,9771216.0,246.6029,8.63336e-07,-0.50440097,3.0866504
2020-03-21 11:00:00,238.60121,10045032.0,246.09866,8.63336e-07,-0.47778377,3.1270313
2020-03-21 12:00:00,238.02716,10111343.0,245.59256,8.63336e-07,-0.3809745,3.1114202
2020-03-21 13:00:00,237.19193,10111343.0,244.90073,8.63336e-07,-0.2826626,3.0843606
2020-03-21 14:00:00,236.82306,10111343.0,244.4234,1.7276034e-06,-0.22406182,3.0691652
2020-03-21 15:00:00,236.73743,10111343.0,244.0761,2.5909394e-06,-0.15494302,3.0739527
2020-03-21 16:00:00,236.896,10111343.0,243.91173,3.8873404e-06,0.01806873,3.0198336
2020-03-21 17:00:00,237.6125,10111343.0,243.91638,7.7737495e-06,0.14621761,2.9070153
2020-03-21 18:00:00,238.70467,10111343.0,244.14389,1.6412698e-05,0.25805277,2.7069817
2020-03-21 19:00:00,239.6425,10111343.0,244.53949,3.066566e-05,0.096417725,2.672637
2020-03-21 20:00:00,241.04585,10111343.0,244.85243,4.4487417e-05,0.14428574,2.524641
2020-03-21 21:00:00,242.51875,10111343.0,245.48483,5.9604645e-05,0.18828997,2.2527952
2020-03-21 22:00:00,243.23866,10111343.0,246.05873,7.860921e-05,0.18893391,2.0361094
2020-03-21 23:00:00,243.67111,10111343.0,246.36517,9.6750446e-05,0.17927447,1.936405
2020-03-22 00:00:00,244.01114,10122169.0,246.75241,0.00010841247,0.094700485,1.8660496
2020-03-22 01:00:00,243.92804,185400.0,246.73848,9.070151e-06,0.101569444,1.7355387
2020-03-22 02:00:00,244.10017,660405.0,246.91028,1.3820827e-05,0.16897103,1.5981586
2020-03-22 03:00:00,244.12222,1413287.0,246.8527,1.7276034e-05,0.23787521,1.4930422
2020-03-22 04:00:00,243.98654,2295182.0,246.73105,2.0300038e-05,0.1872167,1.353997
2020-03-22 05:00:00,244.47581,3522166.0,247.22415,2.3755245e-05,0.22928903,1.1539633
2020-03-22 06:00:00,244.88792,4891697.0,247.68661,2.5482848e-05,0.32287848,0.92104185
2020-03-22 07:00:00,245.4764,6209803.0,248.25122,3.0234456e-05,0.3668827,0.7670097
2020-03-22 08:00:00,245.5383,7388971.5,248.26608,3.58494e-05,0.38620165,0.5644783
2020-03-22 09:00:00,245.23389,8318682.5,248.01535,4.5351684e-05,0.36859995,0.32947522
2020-03-22 10:00:00,244.36049,8946159.0,247.18887,5.8309175e-05,0.33640176,0.010587096
2020-03-22 11:00:00,243.65839,9264634.0,246.53511,7.385854e-05,0.18549946,-0.4381876
2020-03-22 12:00:00,243.14792,9345380.0,246.05594,8.681603e-05,-0.21633425,-0.82347596
2020-03-22 13:00:00,242.42038,9345380.0,245.3771,0.00010279752,-0.51084065,-0.9575256
2020-03-22 14:00:00,241.87685,9345380.0,244.86916,0.00011489075,-0.67934453,-1.1067703
2020-03-22 15:00:00,241.79968,9345380.0,244.78836,0.00012482516,-0.72742724,-1.2755811
2020-03-22 16:00:00,241.87091,9345380.0,244.84315,0.00013346411,-0.702098,-1.3646699
2020-03-22 17:00:00,240.97972,9345380.0,243.89316,0.00013994239,-0.7177677,-1.4233686
2020-03-22 18:00:00,238.52829,9345380.0,241.5428,0.0001464216,-0.7557616,-1.4543833
2020-03-22 19:00:00,239.71797,9345380.0,242.84566,0.00014944468,-0.6213877,-1.1864922
2020-03-22 20:00:00,239.6018,9345380.0,242.73795,0.00015117228,-0.5192121,-1.2154253
2020-03-22 21:00:00,239.3313,9345380.0,242.48349,0.00015376415,-0.37410554,-1.2570556
2020-03-22 22:00:00,238.67923,9345380.0,241.74617,0.00015721936,-0.32022718,-1.5386847
2020-03-22 23:00:00,238.15434,9345380.0,241.21407,0.00015981123,-0.22663769,-1.6100806
2020-03-23 00:00:00,237.75157,9361620.0,240.89833,0.00016197097,-0.085609525,-1.5674096
2020-03-23 01:00:00,238.28154,225548.0,241.49078,1.2954697e-06,-0.012197584,-1.4493877
2020-03-23 02:00:00,238.46216,768669.0,241.64215,2.1588057e-06,0.06658071,-1.3174195
2020-03-23 03:00:00,238.7123,1650113.0,241.83717,3.023073e-06,0.15759432,-1.2376975
2020-03-23 04:00:00,239.08286,2831536.0,242.2727,3.4552068e-06,0.36817065,-1.265798
2020-03-23 05:00:00,240.242,4201519.0,243.41585,3.8873404e-06,0.60021245,-1.337402
2020-03-23 06:00:00,241.25615,5657209.0,244.4299,4.7506765e-06,0.76249146,-1.2816175
2020-03-23 07:00:00,241.56311,7078165.5,244.80136,5.18281e-06,1.0501288,-0.9681413
2020-03-23 08:00:00,241.83615,8363792.5,245.00752,5.614944e-06,1.1950208,-0.8417933
2020-03-23 09:00:00,241.53258,9418458.0,244.64813,6.9104135e-06,1.2735845,-0.6692357
2020-03-23 10:00:00,241.4885,10168632.0,244.67972,7.7737495e-06,1.1394252,-0.3873986
2020-03-23 11:00:00,241.57498,10580484.0,244.66579,9.070151e-06,0.99710906,-0.014182925
2020-03-23 12:00:00,241.06706,10690100.0,244.11417,9.933487e-06,0.84599215,0.37485224
